Id,SalePrice
1758,152727.84550376725
1759,167156.03730822564
1760,163310.4685953816
1761,170954.16508355248
1762,171115.86719890498
1763,183331.98439961695
1764,94465.76188468584
1765,193211.54258935107
1766,188155.19256949937
1767,225829.61319018644
1768,124416.08459454286
1769,197439.57101082965
1770,142419.5916469961
1771,116056.57564419438
1772,120385.7801254883
1773,109787.24045957788
1774,173220.56734968675
1775,129363.97157365107
1776,113904.61234257114
1777,89652.73447445361
1778,130844.23291409435
1779,105645.65397447301
1780,199566.9479181394
1781,111079.50547422795
1782,45952.5856161071
1783,134200.91102025774
1784,79101.15330966446
1785,95793.78026335523
1786,149219.7957051508
1787,182096.4915949842
1788,-4707.591104504885
1789,91902.63125713519
1790,44558.11675543478
1791,233882.49455248774
1792,154385.70431919442
1793,164049.16507816734
1794,162517.57864751527
1795,133318.79338829126
1796,127372.91008809954
1797,143577.24641525815
1798,100439.90534345782
1799,87837.92937496747
1800,111977.23957318533
1801,103511.15886390349
1802,166139.11850596312
1803,175558.23980550608
1804,137846.17942748778
1805,147119.0067770814
1806,136049.0999266901
1807,171914.34537970345
1808,124174.429510155
1809,103855.09354421706
1810,140115.340696224
1811,82384.98887729854
1812,87585.48664431297
1813,116692.02025361406
1814,69677.59269710351
1815,7240.264481288381
1816,75625.13680664427
1817,99582.33080059802
1818,141725.18519885978
1819,137258.34325688728
1820,51243.40870595467
1821,122296.0524961811
1822,171316.3316304863
1823,17798.364406549605
1824,134323.4840256013
1825,130513.06873399368
1826,100885.34743716381
1827,102809.15673463838
1828,123008.42197944922
1829,151673.16965972888
1830,150075.69390391628
1831,174777.3758275241
1832,126839.08127600304
1833,152076.95905054663
1834,135501.42203671765
1835,172141.7769376759
1836,131237.52902617026
1837,63285.81846058392
1838,127374.47875964968
1839,70966.87447958067
1840,127173.23261286528
1841,135986.2009904536
1842,84721.96942387638
1843,133767.02142840018
1844,157259.62648890796
1845,135719.5483301254
1846,160568.9936120999
1847,168629.63973555085
1848,-1223.3817363029812
1849,103108.40088954731
1850,104106.70716485521
1851,147563.62474230584
1852,110653.93878707616
1853,125788.06671576598
1854,177247.55175497849
1855,169706.81469113915
1856,224547.49231495569
1857,156661.53186304332
1858,167476.71736378456
1859,143187.41629653377
1860,183911.19040875277
1861,142178.22545372834
1862,301271.1349053974
1863,301271.1349053974
1864,301271.1349053974
1865,309401.45326204435
1866,311050.65528202313
1867,246310.855357446
1868,294766.304751653
1869,220331.23560552648
1870,242015.74173266068
1871,249984.86326995818
1872,178785.72362265456
1873,225634.9460070252
1874,133343.49990005093
1875,212580.77054107748
1876,205195.436980661
1877,223282.7483213595
1878,214000.4434031397
1879,117370.34828787809
1880,131928.53250648547
1881,247600.57228135783
1882,256624.03236415354
1883,200836.21877153078
1884,205604.9571991847
1885,254635.93409100082
1886,278090.8790581643
1887,230469.79782941844
1888,285481.8947675638
1889,174940.04699144047
1890,103740.7889422013
1891,170937.1066558878
1892,77828.5168806694
1893,130355.19036539225
1894,129041.85221198504
1895,151087.35693451134
1896,128993.19958674558
1897,135270.60903813504
1898,119369.81130668917
1899,154359.26974597666
1900,149197.57952061156
1901,156238.50157321827
1902,126801.20096493699
1903,232862.69886182318
1904,114685.37404349213
1905,171870.804521441
1906,147311.1024190751
1907,214662.6327918761
1908,145153.93246793002
1909,166511.27457875246
1910,153192.36440662388
1911,203123.36011055275
1912,273648.8111222482
1913,167402.49994683336
1914,41931.67410052987
1915,269516.19308014703
1916,10902.523532469757
1917,264932.7735887873
1918,146821.22309491737
1919,188003.47663634946
1920,161161.60261961655
1921,339521.7537131512
1922,296820.3530611743
1923,217702.44382213033
1924,227169.1543799613
1925,218224.71808549506
1926,330882.6841015313
1927,119456.73930477817
1928,173455.61833222536
1929,108069.29327401915
1930,140979.6266638278
1931,149427.2116801939
1932,143760.96073755808
1933,166312.1116046796
1934,197878.6284896643
1935,185610.35220504855
1936,191889.982540051
1937,186496.54541011993
1938,163059.9134313902
1939,251006.03607498133
1940,200371.53064028686
1941,185831.668299424
1942,187082.9437802052
1943,216004.77869822597
1944,281825.72543168487
1945,316792.6747858557
1946,173982.86532747815
1947,286032.4163490427
1948,161481.73867533612
1949,232287.9321076232
1950,195100.97237481736
1951,267808.2973038652
1952,231429.93334106565
1953,189132.71879763948
1954,219763.44535530522
1955,132700.07866901183
1956,309686.2651066887
1957,172110.4207683762
1958,300420.1656162203
1959,151289.96935903188
1960,84695.16331067169
1961,114145.96655389154
1962,132256.84396646125
1963,134441.73273514956
1964,123916.20419063163
1965,160981.07712568063
1966,165002.24375195312
1967,269821.69150127703
1968,346122.9212793873
1969,326310.3559880599
1970,355106.8834446168
1971,386446.2460066178
1972,332397.71650724765
1973,269287.03692510887
1974,294254.1922332102
1975,404274.8039716666
1976,282238.5184193831
1977,336338.1200895847
1978,302700.5136858532
1979,305802.6467261808
1980,207044.23071874445
1981,320735.78698211606
1982,243924.2392287138
1983,228806.1293981087
1984,196910.80359475315
1985,244414.14371026447
1986,250464.43144418322
1987,197139.65833676048
1988,184498.50185357453
1989,208891.26484230603
1990,227670.06986918324
1991,226220.58697354863
1992,242903.70465068985
1993,195214.21314970218
1994,251282.11685418128
1995,204707.99454354797
1996,279936.8199952827
1997,295836.4764934655
1998,307633.0977689917
1999,260591.70109396195
2000,287598.97627096344
2001,255298.03317687078
2002,255153.19708781713
2003,260328.25210280973
2004,276885.15246938355
2005,243906.3587664899
2006,217562.67937456863
2007,261858.61110657942
2008,210614.5307188267
2009,182736.00484414538
2010,202968.9168839953
2011,143383.52425497002
2012,185588.19444645802
2013,177278.92769438727
2014,189333.7920865612
2015,204607.28140176763
2016,188876.36615517852
2017,202187.03196949488
2018,109354.34115348873
2019,132457.94647049066
2020,113653.64776207577
2021,101287.937367314
2022,196945.60756401368
2023,152039.9764478139
2024,257116.3323025175
2025,326346.37316306005
2026,187541.61114332057
2027,163644.1714161043
2028,185620.59152327222
2029,184694.0436235573
2030,276627.73974815966
2031,260994.75486733578
2032,262954.20948077855
2033,274823.8709513801
2034,196601.8221554684
2035,235760.4328135068
2036,236390.85864655697
2037,241191.41896497342
2038,301567.66462240205
2039,220300.90105082118
2040,334459.8098082668
2041,248756.47764231428
2042,216449.54663225356
2043,175598.534874307
2044,195238.60159340454
2045,211146.0726400877
2046,150697.68189398944
2047,146458.79621076793
2048,131481.93941845512
2049,162833.26629225467
2050,192733.7205285998
2051,90413.76187867834
2052,117078.41086620116
2053,130203.31210160255
2054,58099.286143417004
2055,151609.8740425876
2056,137935.79860557546
2057,107202.40381519217
2058,217934.70965996222
2059,140055.436976037
2060,155942.36235543317
2061,188320.62115016137
2062,116533.75945200771
2063,86626.7640196695
2064,130307.92227179604
2065,115430.00335316989
2066,189994.60826126207
2067,143586.6360191314
2068,158492.57799488073
2069,55564.184112164425
2070,87773.5494157481
2071,75170.88139232434
2072,165233.63121655956
2073,141125.30154390913
2074,206101.35312096658
2075,152819.4462489274
2076,118823.37760388944
2077,121434.15918962215
2078,111888.4741589739
2079,139542.2770808565
2080,109421.92740166187
2081,135076.02750800434
2082,134285.2895619052
2083,141741.2751980482
2084,83012.63563594781
2085,107285.41406147182
2086,152538.5519446151
2087,136035.7504499897
2088,111318.94361895067
2089,69981.00563203427
2090,138777.63580707368
2091,94875.04508729116
2092,124594.55129469838
2093,127638.98222722672
2094,142478.0428649562
2095,171859.60704340553
2096,74119.34947932721
2097,83847.57573359902
2098,154459.24481872283
2099,-1873.6888129897416
2100,78203.69524904783
2101,144384.4536540911
2102,146604.64130840753
2103,96671.70362772373
2104,166448.1300991804
2105,111580.94709772267
2106,38683.71378859109
2107,226651.69130121125
2108,103414.62385436613
2109,98642.42062526871
2110,126505.20934392628
2111,158035.58867914928
2112,128807.86774821905
2113,126826.94931549649
2114,124982.43922985834
2115,167799.44997393433
2116,123859.12593889562
2117,150609.09800472436
2118,132718.07490930054
2119,106231.67342459713
2120,115381.9938814186
2121,72526.71773824235
2122,75438.97291424661
2123,90320.63320194255
2124,195344.4172666031
2125,143410.39003733336
2126,171260.0382888941
2127,165873.6464952305
2128,123581.26953832246
2129,104307.08466915204
2130,138916.00596969062
2131,178220.86334501626
2132,117386.71432786388
2133,139199.83421863616
2134,125582.20417298982
2135,103130.45109022781
2136,46349.97378014983
2137,110635.06950612832
2138,135198.9739485404
2139,167433.0554176215
2140,131700.85700253048
2141,159568.78886589175
2142,118875.07068012166
2143,134064.99597515306
2144,132229.95655143284
2145,125624.12623307644
2146,158782.74241097108
2147,189699.09083206812
2148,143943.63561253715
2149,141443.9921809393
2150,219350.03276670352
2151,134255.41300798417
2152,163671.96580052353
2153,149881.2968429858
2154,99609.13267900492
2155,150790.93610909814
2156,256741.0056063393
2157,243121.289427286
2158,234571.54178312514
2159,222038.64273102628
2160,193471.29030977678
2161,258637.61513917637
2162,374029.81961451634
2163,324154.4756754986
2164,260088.1088996532
2165,177662.32721635816
2166,145601.68405076303
2167,229212.58016039524
2168,194970.90105944965
2169,206247.1404940372
2170,215976.65950193838
2171,148048.33433018113
2172,144253.88276733272
2173,153459.721086632
2174,239542.2529607031
2175,303271.005064304
2176,292364.9807913122
2177,242374.73973835004
2178,233225.9114908916
2179,161020.12268696935
2180,244984.80753834732
2181,200211.48398176744
2182,227180.90621324652
2183,197691.20816429076
2184,119225.07052947767
2185,134212.7525710892
2186,180281.34573123814
2187,164744.4847798159
2188,174783.92659413093
2189,272464.92499759817
2190,62032.64677359373
2191,63134.44759107777
2192,64049.87129161903
2193,93159.56336072483
2194,98034.33637166326
2195,87203.86870702938
2196,82383.18780773017
2197,102539.79636285012
2198,158012.99952615728
2199,183706.46001030388
2200,135293.73829394625
2201,143583.02607905446
2202,192647.2382162162
2203,154926.59432771476
2204,162844.87798912823
2205,102174.53246495407
2206,136525.2420822091
2207,221120.6424611141
2208,238414.67984487652
2209,197274.99506880506
2210,152161.00773071218
2211,122736.26656043087
2212,127261.66894528642
2213,83636.33087396738
2214,142074.2308490302
2215,96587.70421297406
2216,145341.67940771556
2217,8652.68604527181
2218,66043.2443212783
2219,74606.66242386214
2220,51388.71192555246
2221,270142.0900989643
2222,248538.37112115696
2223,265550.7104049921
2224,227686.91826953925
2225,148741.28328131605
2226,181605.65120009403
2227,223233.62000530353
2228,268105.6391409149
2229,247796.73271132587
2230,147272.0173832334
2231,211593.4344161502
2232,189004.07961544627
2233,190794.17394253728
2234,251760.22206651908
2235,212021.7584963853
2236,266358.4247108493
2237,316911.4859152741
2238,248987.29114365485
2239,114564.973388226
2240,178162.2446172624
2241,139534.51457437547
2242,139096.1210594948
2243,136189.61938576214
2244,100582.96965834196
2245,93869.71732446738
2246,127076.02069669007
2247,125143.76168199512
2248,109634.35253872769
2249,125171.4790958555
2250,133922.57013006718
2251,110467.96021578507
2252,200914.19152292795
2253,170261.8859791509
2254,185497.50259115756
2255,206387.99969348358
2256,193115.567274275
2257,210327.1780687503
2258,178721.92890004697
2259,182546.4053160518
2260,163714.05202756263
2261,196975.47101495322
2262,228370.4379457517
2263,304385.22653358104
2264,364004.9669333631
2265,181496.81159363268
2266,275458.07410418894
2267,326088.9338634559
2268,341391.66458101454
2269,161874.05965353153
2270,204140.01798433135
2271,235230.79814570234
2272,235029.97645024047
2273,170140.2775268196
2274,195777.01360959094
2275,175997.54959631478
2276,197306.65455007344
2277,202417.62042395328
2278,160469.40130465105
2279,113647.52508913586
2280,78118.71542063635
2281,180199.23532883078
2282,196381.57479968364
2283,140555.12110540154
2284,137335.05825959588
2285,157441.64960209676
2286,116496.3526138463
2287,312792.98149803304
2288,265226.4816577444
2289,310708.36482501077
2290,355102.7258702358
2291,291626.9812816479
2292,359155.6734738655
2293,379081.9218231933
2294,327741.6910094877
2295,384461.25904946355
2296,260679.60234970902
2297,289798.91644852655
2298,293839.1193998859
2299,323277.94635979086
2300,297990.45210027066
2301,270249.705203027
2302,253018.6646464665
2303,242502.6874762408
2304,248270.14451190084
2305,205086.65982266865
2306,208187.8261718233
2307,205735.62695688824
2308,238569.71428863262
2309,279093.0758783221
2310,226986.29889587266
2311,229525.37676351517
2312,175125.27273016912
2313,181760.95116394013
2314,188316.31286074012
2315,182506.7076832389
2316,200584.45642455318
2317,190473.84303373983
2318,172710.71895932313
2319,191310.42106242012
2320,190648.90470372536
2321,270178.12012406066
2322,200202.6370687806
2323,192326.56429526326
2324,198446.5697835344
2325,214010.23136396776
2326,195340.627024404
2327,220426.0594242094
2328,232183.82343749236
2329,198996.961115157
2330,187749.7354409548
2331,331210.83853973635
2332,346562.9933004058
2333,305155.5152676415
2334,255950.14057077095
2335,261584.88434933196
2336,314998.2582827322
2337,195569.67645529727
2338,275429.2721221957
2339,240749.95298589068
2340,357023.7194030541
2341,213522.7131461976
2342,243151.50818046508
2343,233667.87804232538
2344,226963.3880763105
2345,248143.93574143923
2346,215471.60372463893
2347,195447.66608551005
2348,235253.9144127965
2349,158342.8677243134
2350,272116.6015797667
2351,236926.19502992835
2352,258253.34245312354
2353,248822.3240753347
2354,135760.73072737525
2355,154564.16531381966
2356,162223.1440300492
2357,208603.39750910178
2358,190750.79093550914
2359,150950.92390898964
2360,105161.13018260244
2361,136634.17645356106
2362,257494.6789377497
2363,137275.11519187666
2364,181313.57074075285
2365,240470.313791516
2366,203386.80857040593
2367,225732.5600716006
2368,220644.37489253026
2369,226112.1540673133
2370,195081.08307187213
2371,179658.9431871702
2372,190534.48342836672
2373,274987.4324858028
2374,288625.5054682158
2375,233355.4803165535
2376,289475.6036095123
2377,311830.5400646189
2378,145605.02137846383
2379,233531.13237507502
2380,159580.4625641019
2381,173484.42899519135
2382,209804.61221983656
2383,211357.33237814484
2384,242713.94829544402
2385,161942.53232444753
2386,139078.94713500608
2387,124880.63563932944
2388,113778.96683588019
2389,130724.35714966943
2390,136062.92174441065
2391,137630.01361471624
2392,92331.17770399782
2393,187845.29691766645
2394,143537.9322103341
2395,211895.44365254813
2396,155790.25920050242
2397,215859.85725516197
2398,116914.22119740397
2399,26370.605182059342
2400,19267.882770660566
2401,105101.22618871159
2402,114384.77564291377
2403,163899.45467260736
2404,147515.33350771083
2405,172542.56161984615
2406,141175.00390442298
2407,116599.08262292389
2408,127462.85228785081
2409,118135.51994948159
2410,220305.66597814416
2411,101221.4254736274
2412,150261.60896234354
2413,111505.22413253924
2414,129728.99892439297
2415,148587.64667397714
2416,130227.29112824425
2417,117974.04943007044
2418,110057.22026024293
2419,108127.57252803375
2420,124557.91619103868
2421,126883.95496597677
2422,97229.1939752819
2423,91446.37556575728
2424,159890.22137489053
2425,225189.11211498594
2426,129423.99089033133
2427,105288.42797627929
2428,202381.6609598389
2429,96539.29157220572
2430,138597.7578796409
2431,121403.38913972
2432,127998.19267935562
2433,128655.31619986868
2434,126537.39186052256
2435,159288.58077847748
2436,91833.48550019623
2437,93665.08824397973
2438,120136.8896411194
2439,112263.41569755692
2440,139213.9387646257
2441,106762.34136465611
2442,105356.7572896129
2443,127971.60128041939
2444,135799.58072345122
2445,66662.04575101752
2446,108082.5901016593
2447,206292.58442369383
2448,147774.52556832484
2449,103953.4455189337
2450,161678.8787603192
2451,138008.123532312
2452,213002.8811540336
2453,68096.36924868193
2454,111606.49328157445
2455,122016.8870473099
2456,125435.57948976732
2457,116824.08395344904
2458,135028.3372930393
2459,82295.39833803452
2460,148640.1480482684
2461,103187.05973310885
2462,128374.81310391054
2463,114875.94665750465
2464,174379.11469271057
2465,135889.76856539398
2466,116592.5666928608
2467,180957.30734080984
2468,85175.5396837329
2469,89997.71582423407
2470,207171.8361149663
2471,215591.5556173029
2472,190354.35249006725
2473,109578.65668813
2474,76793.46105994517
2475,227265.9355005268
2476,112772.21061862074
2477,118310.58570214966
2478,170473.55523620313
2479,104165.75479154801
2480,137621.7172685552
2481,119167.00901697017
2482,135436.23224534024
2483,101280.17025203397
2484,122085.37804524205
2485,102810.23641783535
2486,147960.20058347262
2487,210028.8642215093
2488,176224.59891147842
2489,179892.00081645767
2490,151223.73839447787
2491,77932.17157313693
2492,189849.03303983645
2493,154120.26865356904
2494,157320.06176012615
2495,76860.91147844912
2496,236416.70209621568
2497,147211.5509100668
2498,100713.85704637226
2499,80946.43913898803
2500,120146.64169412036
2501,124575.19010976912
2502,160216.26306259097
2503,79508.85836251499
2504,187026.281931791
2505,226403.7088443844
2506,263640.14025935787
2507,275601.0678281863
2508,263713.6225547909
2509,226618.18431633455
2510,238235.03527106112
2511,191046.92035763967
2512,206320.19725237065
2513,228218.8867110596
2514,232769.9637922065
2515,147829.11644972255
2516,171362.01927913888
2517,126599.67671329598
2518,136576.33231282863
2519,223180.36642268044
2520,227632.2783444596
2521,198727.89437316568
2522,233832.4163613338
2523,125521.83156805602
2524,141978.0000392089
2525,146539.88845462166
2526,136358.93283781316
2527,104374.2022496278
2528,119471.44121203828
2529,135460.38541055238
2530,111569.22255368391
2531,247357.70887636696
2532,233436.1747530559
2533,205825.0160820398
2534,249663.06419794378
2535,293954.47358535207
2536,251388.7604338294
2537,240040.88894762355
2538,193087.11647288408
2539,198056.92669660482
2540,184262.6908370601
2541,201710.3465063444
2542,153225.0765067332
2543,127229.03642626526
2544,102596.42824155721
2545,130404.4418441793
2546,144737.93036135985
2547,164908.04988166317
2548,172557.42702815053
2549,160728.1801312901
2550,607747.8236728595
2551,168971.52507191827
2552,110042.11664957646
2553,64623.841150532244
2554,92412.31436105003
2555,119058.5372914942
2556,81421.27024292247
2557,98261.88717807131
2558,156698.93502965826
2559,119225.56358687324
2560,149967.38990951632
2561,150558.0117566893
2562,133323.60473666876
2563,142278.23562975018
2564,187889.99378858367
2565,120723.78994761454
2566,129393.8534886716
2567,121154.29672630038
2568,209337.1382356137
2569,196603.90159227536
2570,152076.60394144687
2571,152617.79095643666
2572,195617.63073350932
2573,235770.8886818192
2574,268451.1298273965
2575,138207.72022766178
2576,114869.39415884507
2577,156484.50631013722
2578,73426.72597414278
2579,14095.417054050835
2580,132201.66632065526
2581,127092.46210365207
2582,119698.17965274793
2583,275776.4995651287
2584,180846.21179295797
2585,194239.36353827338
2586,230893.29291820992
2587,225707.91485803272
2588,143564.76665167627
2589,166416.19238011143
2590,233748.0751728008
2591,233580.64251014753
2592,215161.64843596704
2593,263224.5593162908
2594,181466.3295678671
2595,213070.56106672226
2596,308670.9244292702
2597,193804.75050367648
2598,262963.2000656964
2599,311670.4795791295
2600,144418.38767045643
2601,150411.5768073399
2602,86886.89623454236
2603,84061.93774949852
2604,78605.34146469296
2605,86954.01021029847
2606,150476.4192687259
2607,189184.31011355505
2608,203037.64173101913
2609,154405.27261595847
2610,94685.21074796817
2611,131830.49713230738
2612,162411.7866726895
2613,110718.56594059616
2614,115763.8869456083
2615,147570.47630132246
2616,153235.5118026
2617,207312.05109161464
2618,208043.68368332786
2619,221478.86743871588
2620,190507.21946026152
2621,182689.60253969254
2622,188185.602740756
2623,251726.66640821053
2624,268975.1251182405
2625,274963.4481274388
2626,183086.06934650312
2627,192950.31937157759
2628,353435.88998616114
2629,373273.0841898378
2630,311397.6580029477
2631,381705.579298245
2632,326279.12461967557
2633,290854.8103006794
2634,338229.003654263
2635,175725.3277455275
2636,204652.3724584554
2637,197469.7473137877
2638,252719.71642298624
2639,204851.0421077481
2640,161152.0093042967
2641,95123.64204342943
2642,192698.5579413171
2643,146974.43641553074
2644,154079.43758133543
2645,132696.96183861815
2646,129859.32591573521
2647,139927.0828030717
2648,160875.07072346564
2649,140968.05436413246
2650,146495.44665318145
2651,164587.31349568977
2652,349898.3723971825
2653,255953.16310120234
2654,238940.67488558101
2655,328113.90458270675
2656,301870.232041121
2657,310453.2691981995
2658,260496.7864127087
2659,278395.89244876406
2660,305445.3407430034
2661,312868.19418387953
2662,320685.99608632247
2663,285657.0203785144
2664,268776.5139863007
2665,306085.1438809105
2666,280104.3534380242
2667,182299.09987102356
2668,194273.67706130748
2669,173856.47809077054
2670,279290.0497124654
2671,194126.71247044206
2672,212857.53017870546
2673,226992.26768804202
2674,233939.70531530888
2675,184464.25157736707
2676,206195.6171858809
2677,215352.72657575086
2678,240741.01534387562
2679,274127.77721134224
2680,282082.4269830433
2681,358676.546645727
2682,305595.034192306
2683,366071.8128024861
2684,296310.548911585
2685,301685.75970345177
2686,252229.58685931866
2687,287978.4765765823
2688,225613.6403010683
2689,209464.36795885768
2690,357449.5332014591
2691,184225.0466303632
2692,135266.56542814313
2693,200792.75290352828
2694,136863.41466210294
2695,207104.55633093347
2696,198135.58031252422
2697,186040.10541988746
2698,189854.89881340764
2699,184997.64015535288
2700,163333.84648107085
2701,161177.0953319911
2702,117804.05975396954
2703,168285.73641748144
2704,160095.85901386687
2705,110251.30186565313
2706,102347.62981871422
2707,114350.73512250138
2708,115336.71781345084
2709,96019.36782459333
2710,122078.39623278286
2711,298802.0569648929
2712,346129.52488160064
2713,194082.63108018856
2714,173361.82201760495
2715,182307.09402275924
2716,165981.05992139154
2717,188661.7875787334
2718,232944.599956295
2719,148991.7856570112
2720,188401.7641692108
2721,135066.21814129548
2722,160153.31503069424
2723,172701.7158144829
2724,112895.60662071174
2725,120744.41482004407
2726,127819.9268752723
2727,196406.5189032748
2728,175148.3048262475
2729,144997.16689896653
2730,126229.24462792953
2731,115406.87583445758
2732,101132.42770936433
2733,174085.64347047405
2734,138737.8518471846
